地黄酒（五）	地黄酒（五）——（关节疼痛）<br>（《山居备用》）<br>【配方】生地黄（切）100克，大豆（炒）200克，生蒡根（切）100克，酒2公斤。<br>【制法】将上药共置于瓶中，用酒浸5日。<br>【主治】肾虚，心烦，关节疼痛。<br>【用法】随量饮之，不拘时候。
地黄酒方（八）	地黄酒方（八）——（跌打损伤）<br>（《圣济总录》）<br>【配方】生地黄汁半升，酒一升，桃仁（去皮尖双仁炒），牡丹（去心），桂（去粗皮）各一两。<br>【制法】上五味，以后三味，捣罗为细末，与前二味一处煎熟，去滓。<br>【主治】治伤损瘀血在腹。<br>【用法】温饮一盏，不拘时。<br>说明：《普济方》同上。
地黄酒方（二）	地黄酒方（二）——（补益增白）<br>（《太平圣惠方》）<br>【配方】肥地黄一杵（捣碎），糯米（熟饮）五斗，面曲（捣碎）五斤。<br>【制法】上二味相和，于盆中熟捣，纳于不津瓮中，密封，春夏三七日，秋冬五七日，日满启之，当中有一盏绿汁，是其精也，宜先酌饮之。余以生布绞汁，置器中。<br>【主治】补益变白。<br>【用法】任性饮之，续酿使之相接，不过三剂，发黑，若以新牛膝捣绞，取汁三升，用拌，即变白更急矣。<br>说明：①《普济方》同上。②《本草纲目》卷二十五诸药酒条载“地黄酒”，用生肥地黄汁，同曲、米封密器中，春夏三七日，秋冬五七日启之，中有绿汁，真精英也，宜先饮之，乃滤汁藏贮。加牛膝汁效更速，亦有加群药者。补虚弱，壮筋骨，通血脉，治腹痛，变白发。
地黄酒方（九）	地黄酒方（九）——（产后出血）<br><br>（《普济方》）<br>【配方】生地黄汁半小盏，益母草半小盏。<br>【制法】上酒一小盏相合，煎至三五沸，分为三服。<br>【主治】治产后崩中下血不止，心神烦乱。<br>【用法】频频服之，效。<br>说明：《普济方》注出“圣惠方”。
地黄酒方（六）	地黄酒方（六）——（跌打损伤）<br>（《圣济总录》）<br>【配方】生地黄（洗切研）八两，酒三升。<br>【制法】上二味，共煎数沸，去滓。<br>【主治】治倒仆，诸筋蹴损。<br>【用法】每服一盏温服，不拘时候。<br>说明：《普济方》注”出肘后方“。谓本方”治倒仆筋蹴，不得舒展，及瘀血不散。亦疗马坠“。余同上。
地黄酒方（七）	地黄酒方（七）——（胎死腹中）<br><br>（《圣济总录》）<br>【配方】生地黄（净洗切）二斤。<br>【制法】上一味，捣取自然汁，每服用七分盏，酒三分盏②，同煎才沸。<br>【主治】治妊娠因漏血伤胎，子死未久①。<br>【用法】稍热便服三二服，未下再服。<br>说明：《普济方》①“子死未久”作“子死未下”；②“每服用七盏，酒三分盏”，作“每服用七分酒，三分水同煎”。余同上。
地黄酒方（三）	地黄酒方（三）——（产后防病）<br><br>（《圣济总录》）<br>【配方】生地黄汁二升，清酒三升，生姜汁二合。<br>【制法】上三味，煮地黄四五沸，入姜酒，更煎三沸。<br>【主治】产后服豆酒已，再服，防百病。<br>【用法】任性细细饮，冷多加桂末二两，热多加生藕汁二合。<br>说明：《普济方》同上。
地黄酒方（十）	地黄酒方（十）——（腰脚疼痛诸病）<br>（《太平圣惠方》）<br>【配方】生干地黄（细切）一斤，白杨树皮（剉）半斤，生姜（切碎炒熟）二两，大豆（炒令熟）半斤。<br>【制法】上诸药，用绢袋盛，以清酒一豆+斗，于瓷瓶中浸，密封，经七日开。<br>【主治】腰脚疼痛。<br>【用法】每于食前，温一小盏服。<br>说明：《普济方》同上。
地黄酒方（四）	地黄酒方（四）——（流产）<br><br>（《圣济总录》）<br>【配方】生地黄（以铜竹刀切、炒）半两，蒲黄（炒）、生姜（切炒）各一分。<br>【制法】上三味，以无灰酒三盏，于银器内，同煎至二盏，去滓。<br>【主治】治妊娠坠胎，胞衣不出。<br>【用法】分温三服，未下更服。<br>说明：《普济方》蒲黄、生姜各用一钱，余同上。
地黄酒方（五）	地黄酒方（五）——（跌打损伤）<br>（《圣济总录》）<br>【配方】生地黄汁一升，酒一升，桃仁（去皮尖别研膏）一两。<br>【制法】上三味，先将地黄汁并酒，煎令沸，下桃仁膏，再煎数沸。<br>【主治】治倒仆蹴损筋脉。<br>【用法】每服一盏温服，不拘时候。
地黄汁酒	地黄汁酒——（筋骨诸病）<br>（《备急千金要方》）<br>【配方】地黄汁一石，酒二斗。<br>【制法】将上药与酒相搅，重煎。<br>【主治】骨髓中冷痛。<br>【用法】温服，每日3次。<br>说明：《圣济总录》名“地黄酒”，生地黄（洗切》一石，本臼捣取自然汁，绞去滓，用酒二斗和匀，同于瓷石器中，煎熟为度，瓷器盛贮。每服温饮一盏，不拘时候。治骨髓虚冷痛。
地黄煮酒	地黄煮酒——（产后瘀血）<br><br>（验方）<br>【配方】生地黄6克，益母草10克，黄酒200毫升。<br>【制法】把黄酒倒入瓷杯中，再加生地黄、益母草，把瓷杯放在有水的蒸锅中加热蒸炖20分钟。<br>【主治】产后痫血性出血。<br>【用法】每次温饮50毫升，每日2次。
地龙酒	地龙酒--（小儿痘疹）<br>（验方）<br>【配方】地龙（去泥洗净）5条，乌芋20克。<br>【制法】将上药拌绞取汁，同适量酒和合，煎数沸，去温候温。<br>【主治】出疹血热毒盛，黑陷不起。<br>【用法】顿服。<br>说明：乌芋即荸荠。
地榆菖蒲酒	地榆菖蒲酒——（产后出血）<br><br>（验方）<br>【配方】菖蒲20克，地榆50克，当归40克，黄酒500毫升。<br>【制法】将上药捣为细末，同酒煎取1杯去渣。<br>【主治】产后血崩。<br>【用法】食前分3次温饮。
地榆附子浸酒方	地榆附子浸酒方——（下痢泄泻）<br>（《普济方》）<br>【配方】天地榆一斤，附子一两。<br>【制法】以上酒一斗渍五宿。<br>【主治】疗休息痢。<br>【用法】饮一升，日三，服尽更作，忌猪肉、冷水。<br>说明：方名为笔者所加。
地榆酒	地榆酒——（月经过多）<br><br>（重庆《祖国医学采风录》第1集）<br>【配方】地榆62克，甜酒适量。<br>【制法】将地榆研成细末，用甜酒煎服。<br>【主治】月经过多，或过期不止，经色深红或紫红，质地粘稠有块，腰腹胀痛，心烦口渴，面红唇干，小便短赤，舌质红，苔黄，脉滑数。<br>【用法】每次6克。
调经酒	调经酒——（痛经）<br><br>（验方）<br>【配方】当归、川芎、吴茱萸各120克，炒白芍、白茯苓、陈皮、元胡、丹皮各90克、熟地、醋香附各180克，小茴香、砂仁各60克，烧酒15公斤，黄酒10公斤。<br>【制法】将上药用绢袋盛之，浸入酒中，容器封固，隔水加热1.5小时后，放凉，再浸数日即可饮用。<br>【主治】气滞血涩、夹有寒邪所致的经行腹胀疼痛，经血量少、色黯有块，以及月经不调等症。<br>【用法】适量饮用，每天2次。
跌打损伤药酒	跌打损伤药酒——（跌打损伤）<br>（伤科汇篡》）<br>【配方】当归、生地、五加皮各30克，破故纸、紫荆皮、十大功劳、猴姜、薏苡仁、广木香、羌活、莪术、桃仁、川芎、桂仲各24克，虎骨（酥炙）36克，好酒10公斤。<br>【制法】将上药浸于酒中，容器封固，隔水加热约1.5小时，取出后静置数日，压榨过滤后即可饮用。<br>【主治】跌打损伤，包括打扑、殴打、闪压、运动损伤等。<br>【用法】每次服0.5～1两。<br>说明：如伤情复杂，严重时，应采取相应措施，此酒只是起到辅助治疗作用。也适用于风湿性筋骨疼痛等症。
跌打万应药酒	跌打万应药酒——（跌打损伤）<br>（验方）<br>【配方】田七、羌活、独活、续断、三棱、莪术、红花、归尾、生地、五加皮各6克，木瓜4.5克，桂枝6克，苏木4.5克，香附、沉香各6克，木香、乳香各4.5克，骨碎补6克，没药4.5克，牛膝、杜仲、破故纸、青皮、枳壳、首乌各6克，白茯苓、熟地、炙黄芪、酒白芍各9克，白术4.5克，枸杞子6克，川芎4.5克，虎骨、鹿筋各15克，远志、乌枣各6克，乌豆500克，龙眼肉120克，白酒5公斤，黄酒适量。<br>【制法】将上药用黄酒拌、闷润，将酒吸尽后，蒸透，浸于白酒中1个月，取澄清酒液饮用。<br>【主治】跌打损伤，肿胀疼痛。<br>【用法】适量饮用，如果平素体质尚好，受伤后正气损伤不重，虚象不显著的，饮量宜少；阴虚火旺者应慎服。
丁香山楂煮酒	丁香山楂煮酒——（腹胀腹痛）<br>腹胀是指腹部胀满；腹痛是指胃脘以下，耻骨毛际以上部位发生疼痛；二者有时可同时存在。腹胀属虚者多因脾胃虚弱，脾阳失运所致；属实者多因热结肠胃所致。腹痛常因感受六淫之邪，虫积、食滞所伤，气滞血瘀，或气血亏虚，经脉失荣等引起。<br>治疗本病的药酒，常用吴茱萸、丁香、附子、肉桂、姜、豆蔻等药配成，多用于寒性腹痛腹胀，如茱萸酒、丁香煮酒、红茅药酒等。寒实内结，胀满疼痛俱重者，在配制药酒时，又常加用除积导滞之品，如屠苏酒、秦艽酒等，在使用时须加以注意。<br>（验方）<br>【配方】黄酒50毫升,丁香2粒,山楂6克。<br>【制法】把黄酒放在瓷杯中,再加入丁香,把瓷杯放在有水的蒸锅中加热蒸炖10分钟,趁热饮酒。<br>【主治】可用于感寒腹痛、腹胀、吐泻等症。<br>【用法】饮服。
丁香煮酒	丁香煮酒——（腹胀腹痛）<br>（验方）<br>【配方】黄酒50毫升，丁香2粒。<br>【制法】把黄酒放在瓷杯中，再加入丁香，把瓷杯放在有水的蒸锅中加热蒸炖10分钟。<br>【主治】感寒腹疼，腹胀，吐泻。<br>【用法】趁热饮酒。
豆豉酒	豆豉酒——（乳病）<br>（《普济方》）<br>【配方】醇酒二升，豉五合。<br>【制法】上同煮沸，热澄清。<br>【主治】治乳石发动，诸药不治。<br>【用法】旋饮一盏。
豆淋独活酒	豆淋独活酒——（产后风痉）<br><br>（《普济方》）<br>【配方】黑豆半斤（净），独活半两（切碎）。<br>【制法】上于铁铫中炒黑豆令焦黑，候烟起，以无灰好酒二升沃之，安瓷器中，每用酒一盏，去豆入独活同煎，约至八分。一方炒黑豆令焦，一方无独活，以豆淋酒调荆芥妙。<br>【主治】治产后中风，形如角弓反张，口噤涎潮，烦热身重，呕吐直视，一名独活紫汤。<br>【用法】去滓温服，日进无时，以差为度。或卒中未有独活，止连服前豆淋酒亦效，莫如加独活效速，凡产后服黑神散，皆宜以豆淋酒调服，活血祛风，最为要药，妊娠折伤胎死，服此得瘥。
豆淋酒（一）	豆淋酒（一）——（崩漏）<br><br>（《普济方》）<br>【配方】大豆（炒）三升。<br>【制法】上药炒令焦，以酒三升，淋取汁。<br>【主治】治月水不断。<br>【用法】顿服。
豆淋酒（二）	豆淋酒（二）——（中风）<br>（《本草纲目》）<br>【配方】黑豆（炒焦）。<br>【制法】上以酒淋之。<br>【主治】破血去风，治男子中风口?，阴毒腹痛及小便尿血，妇人产后一切中风诸病。<br>【用法】温饮。<br>说明：本方见《本草纲目》卷二十五附诸药酒条下。
豆淋酒方	豆淋酒方——（破伤风）<br>（《圣济总录》）<br>【配方】大豆（炒去腥半熟勿使太热）五升。<br>【制法】上一味，粗捣筛，蒸一馈顷，倾出盆中，以酒一斗五升淋之，绞去滓。<br>【主治】治金刃伤破见骨，中风口噤。<br>【用法】每温服五合至七合，日二夜一，衣复微汗出，别研生杏仁膏，傅于疮上，若脑髓出者难救。<br>说明：《普济方》同上。
读书丸酒	读书丸酒<br>【来源】《经验方》<br>【原料】远志、熟地、菟丝子、五味子各36克，石菖蒲、川芎各24克，地骨皮48克，白酒1200克。<br>【制作】将上药加工粗碎，装入细纱布袋扎紧口，放入坛内，倒入白酒，加盖封固，置阴凉处，经常摇动。7天后开封过滤即可。<br>【功效】补益心肾，益智健脑。适用于健忘，注意力不集中，失眠多梦，心悸怔忡，头昏目眩，耳鸣，腰膝酸软等症。<br>【用法】早、晚各一次，每次15—30毫升。
独活大豆酒	独活大豆酒——（中风）<br>（验方）<br>【配方】独活60克，大豆30克，酒1公斤。<br>【制法】将独活用酒渍之，并煎取0.5公斤，别炒大豆热投酒中，2小时后去渣即得。<br>【主治】中风舌强不语。<br>【用法】每次饭前温服20毫升。
独活当归酒	独活当归酒——（腰脚疼痛诸病）<br>（《圣济总录》）<br>【配方】独活，杜仲、当归、川芎、熟地、丹参各30克，好酒1公斤。<br>【制法】将上药碎细，用酒浸于净瓶中，密封，近火煨，1日夜后候冷即可饮用。<br>【主治】风湿性腰腿疼痛。<br>【用法】随量，不拘时候温饮，常令有酒气。
独活寄生酒	独活寄生酒——（痹证）<br>（《经验方》）<br>【配方】独活30克，桑寄生20克，秦艽30克，防风20克，细辛12克，当归50克，白芍30克，川芎20克，生地、杜仲各50克，牛膝、党参各30克，茯苓40克，甘草、肉桂各15克，醇酒1.5公斤。<br>【制法】将上药捣碎，用酒浸于净瓶中，密封口，14日后开封，去渣备用。<br>【主治】风寒湿痹，关节疼痛，屈伸不利，腰膝酸痛，肢体麻木，阴雨加重。<br>【用法】随量饮用，不拘时候。
独活浸酒方（二）	独活浸酒方（二）——（半身不遂）<br>（《太平圣惠方》）<br>【配方】独活一两，桂心一两，防风（去芦头）一两，附子（炮裂去皮脐）一两，大麻仁二合，牛膝一两，川椒（去目及闲口者微炒去汗）二两，天蓼木（剉）二两。<br>【制法】上诸药，都细剉，以生绢袋盛，以酒一豆＋斗，密封头，浸三日后开。<br>【主治】中风，偏枯不遂，骨节冷痛。<br>【用法】每日食前及临卧时，煖酒一中盏饮之，以药力尽为度，患者不过三两剂必效。
独活浸酒方（三）	独活浸酒方（三）——（脚气）<br>（《圣济总录》）<br>【配方】独活（去芦头）、生干地黄（焙）各三两，生黑豆皮一大升，海桐皮二两，生恶实根一斤，桂（去粗皮）一两，大麻子仁（炒）一升。<br>【制法】上七味，剉如黑豆粒大，以生绢袋盛，用无灰酒三斗，同内瓷壅中浸之，冬七日，夏三日，春秋五日。<br>【主治】治岭南脚气发幼，地气郁蒸，热毒风盛，脾肺常有虚热。<br>【用法】不限早晚，随意饮之，常令有酒气，酒尽更添，药无味即再作。<br>说明：《普济方》谓主治“岭南热毒风盛，湿气郁蒸，脚气发动，脾肺常有虚热，心神烦闷，脚膝酸痛”。余同上。
独活浸酒方（一）	独活浸酒方（一）——（痹证）<br>（《太平圣惠方》<br>【配方】独活、石南各四两，防风（去芦头）三两，茵芋、附子（炮裂去皮脐）、川乌头（炮裂去皮脐）、天雄（炮裂去皮脐）、桂心、牛膝（去苗）各一两。<br>【制法】上件药，细剉，以生绢袋盛，用好酒二斗渍经七日。<br>【主治】八风十二<br>【用法】每日随性温饮一小盏，勿令大醉，以效为度。<br>说明：《普济方》同上。
独活酒（八）	独活酒（八）——（小儿痫证）<br>《千金要方》说：“小儿之痫有三种，有风痫、有惊痫、有食痫”。风痫多由于将养失度，血气不和，或厚衣汗出，腠理开舒，风邪因入所致，其病在肝，可见面红、目青、发搐；惊痫即泛指小儿惊风、痫证一类的病证，多起于惊怖而发作，可表现为周身热面赤，睡眠不安，惊惕上窜，甚或上视身强，手足拳，发搐，口吐白沫；食痫多因伤食而发病，其症见初起面黄、腹泻、呕吐、下利酸臭，时时抽搐。以下收载治疗小儿风痫药酒3种，治惊痫药酒一种，供选用。<br>（《普济方》）<br>【配方】独活、甘草、木防己各四分，干姜、细辛各五分，鸱头一枚许，桂心二两，铁精一两，人参三钱。<br>【制法】上入绢袋中，酒四升半，浸五夜。<br>【主治】治小儿风痫，屡经发动。<br>【用法】初服半合，日二服。
独活酒（二）	独活酒（二）——（痹证）<br>（《肘后备急方》）<br>【配方】独活、附子（生用、切）各五两。<br>【制法】以酒一斗渍经三宿。<br>【主治】风毒脚弱痹满上气。<br>【用法】服从一合始，以微痹为度。<br>说明：《普济方》同上。
独活酒（六）	独活酒（六）——（牙痛）<br>（《普济方》）<br>【配方】独活、莽草、细辛各半两，附子、防风各半两。<br>【制法】上细剉，以酒一升半，煎至一升。一方无防风。<br>【主治】治风牙齿疼痛。<br>【用法】热漱冷吐。
独活酒（三）	独活酒（三）——（背强口噤）<br>（《奇效良方》）<br>【配方】独活（去芦）四两，好酒四大盏。<br>【制法】用酒煎药。<br>【主治】中风通身冷，口噤不知人者。<br>【用法】分二三次热服。
独活酒（五）	独活酒（五）——（产后风痉）<br><br>（《普济方》）<br>【配方】羌活三两，防风三两，大乌豆（炒令拆）一升。<br>【制法】上以酒五升，先渍二味，经宿，大豆乘热投中搅匀，密封二日，以汤煮瓶，良久。<br>【主治】治产后中风，四肢麻痹不仁，或角弓反张，并口噤。<br>【用法】服八合，覆衣取汗，速以豆淋酒服之。
独活酒（一）	独活酒（一）——（痹证）<br>（《备急千金要方》）<br>【配方】独活、石南各四两，附风三两，附子、乌头、天雄、茵芋各二两。<br>【制法】上七味口父咀，以酒二斗渍七日。<br>【主治】八风十二痹。<br>【用法】服半合，日三，以知为度。<br>说明：《千金翼方》载本方，“上七味切，以酒二斗渍六日”；“先食服，一服半合，以知为度”。余皆同上。
独活酒方（八）	独活酒方（八）——（痹证）<br>（《圣济总录》）<br>【配方】独活（去芦头）半两，杜仲（去粗皮）一两，当归（切焙）、川芎、熟干地黄（焙）各一两半，丹参一两。<br>【制法】上六味，细剉，用好酒五升，于净瓶内浸密封，重汤煮两时许，取出候冷。<br>【主治】风湿腰痛　痹。<br>【用法】旋暖不拘时饮之，常令微醉。
独活酒方（二）	独活酒方（二）——（背强口噤）<br>（《圣济总录》）<br>【配方】独活（去芦头）一两。<br>【制法】上一味，剉。以清酒二升，煎取一升，取大豆五合，熬令皮拆色灹火乇绝，取前酒热投于豆中，搅匀密盖，经一食顷，去滓。<br>【主治】中风口噤不开。<br>【用法】温服三大合，口噤即灌之，日三。<br>说明：又方治中风舌强不语，余同上。
独活酒方（六）	独活酒方（六）——（产后风痉）<br><br>（《圣济总录》）<br>【配方】独活（去芦头细剉）二两，大豆一升。<br>【制法】上二味，用酒五升，浸独活一宿，次将大豆，炒令青烟出，投酒中封闭，候冷去滓。<br>【主治】产后血气不足，中风口禁。<br>【用法】每温服一盏。
独活酒方（七）	独活酒方（七）——（脚气）<br>（《太平圣惠方》）<br>【配方】独活（去芦头）、附子（炮裂去皮脐）各二两半。<br>【制法】上二味，剉如麻豆大，盛以绢袋，内瓷瓶中，以醇酒五升浸密封，三日后旋取。<br>【主治】治脚气久虚，脉沉细缓弱。<br>【用法】从一合饮之，加至半盏，长令体中酒气相接，未效再服，以瘥为度。<br>说明：《普济方》同上。
独活酒方（三）	独活酒方（三）——（脚气）<br>（《圣济总录》）<br>【配方】独活（去芦头）、山茱萸、天门冬（去心焙）、黄芪、甘菊花、防风（去叉）、天雄（炮裂去皮脐）、侧子（炮裂去皮脐）、防己、白术、赤茯苓（去黑皮）、牛膝、枸杞子（焙）各三两，生地黄七两。<br>【制法】上一十七味，口父咀如麻豆，生绢袋盛，以无灰酒五斗，浸七日。<br>【主治】治脚气痰壅，头痛喘闷，胸膈心背痛。<br>【用法】开封初饮三两合，渐加、常令酒力相接。<br>说明：《普济方》同上。
独活酒方（四）	独活酒方（四）——（痿证）<br>（《圣济总录》）<br>【配方】独活（去芦头）一斤，金牙细辛(去苗叶）、地肤子、莽草、熟干地黄（切焙）、蒴根、防风（去叉）、附子（炮裂去皮脐）、续断、蜀椒（去目并闭口炒出汗）各四两。<br>【制法】上一十一味，除金牙外，并细剉，盛以绢囊，清酒五升渍之，密泥器口，夏三宿，冬五宿酒成。其金牙别捣为末，别以练囊盛，内大囊中。<br>【主治】肉苛肌肉不仁，遍身　重。<br>【用法】温二合服，日三渐增之。
独活酒方（五）	独活酒方（五）——（半身不遂）<br>（《圣济总录》）<br>【配方】独活（去芦头）三两，大豆一升（紧小者炒熟）。<br>【制法】上二味，粗捣筛，以清酒五升，煎十余沸去滓。<br>【主治】偏风一边不遂，口眼?斜。<br>【用法】每服饮五合至一升，日二夜一。
独活酒方（一）	独活酒方（一）——（产后中风）<br><br>（《备急千金要方》）<br>【配方】独活一斤，桂心三两，秦艽五两。<br>【制法】上三味口父咀，以酒一斗半，渍三日。<br>【主治】产后中风。<br>【用法】饮五合，稍加至一升，不能多饮，随性服。<br>说明：《普济方》、《太平圣惠方》同上。
独活牛膝酒	独活牛膝酒——（半身不遂）<br>（《太平圣惠方》）<br>【配方】独活、肉桂、防风、制附子各30克，大麻仁（炒香）50克，牛膝30克，川椒（去目及闭口者炒出汗）50克，烟1.5公斤。<br>【制法】将上药捣细，用净器盛，以酒渍之，密封口，3日后开取，去渣备用。<br>【主治】中风半身不遂，骨节疼痛。<br>【用法】每日饭前及临睡时，暖1中杯饮之，以药力尽为度，不过2、3剂则愈。
独活人参酒	独活人参酒——（产后中风）<br><br>（《太平圣惠方》）<br>【配方】独活（去芦）45克，白鲜皮15克，羌活（去芦头）30克，人参20克。<br>【制法】将上药捣为粗末，每用10克药末，同水7份，酒3份，煎至7份，去渣待温。<br>【主治】产后中风，困乏多汗，体热头痛。<br>【用法】温服，不拘时候。
独活石斛酒	独活石斛酒——（腰脚疼痛诸病）<br>（《太平圣惠方》）<br>【配方】独活40克，炮姜20克，石斛、牛膝、丹参、萆、制附子、赤茯苓各30克，防风20克，薏苡仁40克，山茱萸30克，肉桂、白术、川芎各20克，秦艽30克，当归、人参、甘菊花各20克，生地40克，酒2.5公斤。<br>【制法】将上药捣碎，用酒浸于净器中，7日后开取去渣备用。<br>【主治】感受风湿，腰脚酸痛，行走艰难，头晕目眩。<br>【用法】每次饭前随量温饮。
杜仲酒（三）	杜仲酒（三）——（腰脚疼痛诸病）<br>（《千金翼方》）<br>【配方】杜仲（炙）八两，羌活四两，石南二两，大附子（去皮）三枚。<br>【制法】上四味，切，以酒一斗渍三宿。<br>【主治】腰脚疼痛不遂，风虚。<br>【用法】服二合，日再。<br>说明：①《备急千金要方》方中大附子为五枚，余同上。②《普济方》与《备急千金要方》同。
杜仲酒（五）	杜仲酒（五）——（产后虚损）<br><br>（《普济方》）<br>【配方】杜仲（去粗皮炙微黄剉）二两，桂心、丹参、当归、子、芎、牛膝（去苗）、桑寄生、附子（炮裂去皮脐）、熟干地黄（剉）各一两，川椒（去闭口及目微炒）半两。<br>【制法】上细剉，以生绢袋盛，用好酒一斗，瓷瓶中浸，经七日，密封后开取。<br>【主治】治产后脏虚，腰间疼痛，肢节不利。<br>【用法】每日空心及午食前，温饮一盏。
对虾酒	对虾酒——（阳萎）<br>（《偏方大全》）<br>【配方】新鲜大虾1对，白酒（60度）250毫升。<br>【制法】将虾洗净，置于瓷罐中，加酒浸泡并密封，约10天后即成。<br>【主治】性机能减退，阳萎，遗精等。<br>【用法】每日随量饮酒或佐餐，待酒尽后，将是烹炒食用。
恶实根酒方	恶实根酒方——（赤游风）<br>（《圣济总录》）<br>【配方】恶实根（洗去土控干），生蒴根（洗去土控干）各一斤。<br>【制法】上二味，细剉，以酒一斗浸七日。<br>【主治】治刺风游风。<br>【用法】每温饮一盏，日三四饮。
恶实酒方	恶实酒方——（脚气）<br>（《圣济总录》）<br>【配方】恶实根（细切）半斤，枳壳（去瓤）四两，生地黄（切）一升，小黑豆半斤。<br>【制法】上八味，粗捣筛，以绢袋盛，无灰酒二斗浸三日。<br>【主治】治脚气肿满生疮，积年不差，或饮酒壅滞，散在腠理，及风痒疥癣，毒气下注，轻腰脚，通肠胃，去肺中热毒。<br>【用法】任性多少下后漏芦丸，更以后白敛汤洗之。<br>说明：用法用所云漏芦丸及白敛汤方如下。①漏芦丸方：漏芦，萎蕤（切焙），乌蛇（酒浸去皮骨炙）各三两，苦参四两，枳壳（去瓤麸炒）二两，秦艽（去苗土），麦门冬（去心焙）各一两半，防己一两，玄参三两白术，黄芪（剉）各一两半，大黄（剉炒）三两，黄芩（去黑心）一两。上一十三味，捣罗为末，炼蜜为丸，如梧桐子大，每服三十丸，至四十丸。②白敛汤洗方：白敛三两半，漏芦（切），槐白皮（切），蒺藜子（炒去角），五加皮（切）各半斤，甘草（剉）一两。上六味，粗捣筛，以水一斗，煮取六升，内芒硝半升，如疮痒不拘时洗，其汤旋暖温用。
二冬二地酒	二冬二地酒——（阳萎）<br>（验方）<br>【配方】菟丝子、肉苁蓉各120克，天门冬、麦门冬、生地、熟地、山药、牛膝、杜仲（姜汁炒）、巴戟天（去心）、枸杞子、山茱萸、人参、白茯苓、五味子、木香、柏子仁各60克，覆盆子、车前子、地骨皮各45克，石菖蒲、川椒、远志肉、泽泻各30克，好酒3公斤。<br>【制法】将上药共捣为粗末，用夏白布包贮，置于净器中，用酒浸泡7-12日后即可饮用。<br>【主治】肾虚精亏，中年阳萎，老人视物昏花，神志恍惚，腰降酸软。<br>【用法】每空心服1小杯，早、晚各1次。
二活川芎酒	二活川芎酒<br>【来源】《圣济总录》<br>【原料】羌活15克，独活15克，川芎20克，黑豆30克，大麻仁30克，米酒200毫升。<br>【制作】将上药精加工，捣碎为末，置净瓶中，入酒浸泡，密封21日后开启，过滤去渣留溶剂化物备用。<br>【功效】祛风，活血，解痉。中风初得，颈项强直，肩背酸痛，肢体拘急，时有恶风，发热。<br>【用法】每日早、晚各1次，每次饮服10-25毫升。<br>【宜忌】<br>【注释】方中二活，祛风除湿，散表寒，利关节；川芎活血；黑豆解痉；麻仁滋润柔筋。诸药制酒使得辛窜透邪之力更强。
二藤酒	二藤酒——（疫毒）<br>（《普济方》）<br>【配方】都淋藤、黄藤（长握各取二虎口长三寸并细　）。<br>【制法】上以酒三大升，都入小瓷罐中密封，慢火围四边烧之。<br>【主治】专治解腹内诸毒，并解一切毒。<br>【用法】令沸伺温，乃温服，常有酒色，无禁忌。<br>若不获己，欲食俚人食者，先取甘草一寸，炙令熟，嚼咽汁，若食著毒药即吐，依前法治之，若经含甘草而不吐者，非也，宜常取甘草十数截，身带之以自防，岭南人将生熟物并于火上炮炙食之，永无虑，若席上撒药，卧著因汗入肉，最难治，可常自将净席随身，及匙筋甘草并解毒药行为妙。（《圣济总录》同上，编者注）昔有席辨刺史常言，岭南俚人解毒药，并是常用物，畏人得其法，乃言之百头牛药，或言之百两银药，辨久住，彼与之亲狎，乃得其实，凡欲食，先取甘草一寸，炙熟嚼咽汁，若中毒，随即吐出，乃用淋藤黄藤二物，酒煎令温服之，常服毒随大小溲出，都淋藤者出岭南，高三尺余，甚细，常所谓三百两银药也，又常带甘草随身，以备缓急。<br>说明：《普济方》注出《太平圣惠方》。
二味独活酒方	二味独活酒方——（脚气）<br>脚气一病始见于《诸病源候论》卷十三，古名缓风，又称脚弱等，据临床表现及病因病理不同，而有干脚气、湿脚气、寒湿脚气、湿痰脚气及脚气冲（攻）心等多种类型。其致病多由风湿毒邪外受，或由饮食厚味所伤，蕴湿酿热，流注于脚而成。临床症见腿脚麻木，痛，软弱无力，或皮肤不仁，或挛急，或肿胀，或萎枯，或胫红肿发热；甚者入腹攻心，小腹坚满，呕吐不食，心悸气喘，胸闷不舒；进而神志恍惚，言语错乱。治疗以宣壅逐湿为主，根据各种类型病因病机不同，配合温经散寒，通络舒筋，活血和营，清火利湿诸法。常用药物有：羌活、防风、牛膝、独活、黄柏、海桐皮、侧子、桑根白皮、黄苓、石斛、五加皮、萆　、生地黄、秦艽、石膏、茵芋、香豉、赤小豆、地骨皮、川芎、丹参、桂心、附子、细辛、川椒、干姜、天雄、当归、白矾石、山药等。古人运用药酒治疗本病有丰富的经验，以下介绍的药酒至今仍有一定的实用价值，临床可根据具体病情选择使用。<br>（《圣济总录》<br>【配方】独活（去芦头），附子（炮裂去皮脐）各五两。<br>【制法】上二味细剉，用生绢袋盛，内净瓷瓮中，以清酒二斗浸，密封头，春夏五日，秋冬七日。<br>【主治】治脚气。<br>【用法】量性饮之，常令酒力相续，以差为度。
