大枣木香粥	大枣木香粥<br>【来源】《家庭药膳》<br>【原料】木香6克，粳米30-60克，大枣20枚，白糖适量。<br>【制作】将大枣去核，浸泡后连水同粳米煮粥，粥将熟时加木香再煮片刻，放入白糖调匀即可。<br>【用法】每日2-3次，温服。<br>【疗效】健脾和胃，燥湿止泻。适用于小儿脾虚腹胀泄泻。<br>【注意事项】小儿疳积，胃肠积滞者不宜用。
当归补血粥	当归补血粥<br>【来源】《内外伤辨惑论》<br>【原料】黄芪30克，当归10克，粳米或糯米100克，红糖适量。<br>【制作】将黄芪切片，与当归共煎，取汁去渣，再与洗净的粳米同入砂锅，加水适量，共煮为粥，加红糖调味。<br>【用法】分2次，温热服。<br>【疗效】益气补血。适用于气血不足月经先前，量多色淡，质地清稀，神疲倦怠，面色不华，气短心悸，小腹有空坠感，舌质淡，苔薄而润，脉沉虚无力。
当归粥	当归粥<br>【来源】民间方<br>【原料】当归10克，粳米50克，红糖适量。<br>【制作】先将当归煎汁去渣，然后加入粳米、红糖共煮成粥。<br>【用法】经前3-5天开始服用。每日1-2次，温热服。<br>【疗效】行气养血，活血止痛。适用于气血虚弱型痛经，经血量少，色淡质稀。
党参小米粥	党参小米粥<br>【来源】《家庭药膳》<br>【原料】党参30克，升麻10克，小米50克。<br>【制作】先煎党参、升麻去渣取汁，入米煮为粥。<br>【用法】每日2次，空腹食。<br>【疗效】益气升提。适用于子宫下垂，气短乏力。
导赤清心粥	导赤清心粥<br>【来源】《食疗百味》<br>【原料】生地黄汁50毫升，连心麦冬6克，莲子心3克，竹叶卷心20支，灯芯草2支，雪梨1只，粳米20克，砂糖适量。<br>【制作】将上药洗净后共煎，去渣取汁；雪梨去皮捣烂取汁；粳米洗净煮粥，待沸后入药汁、地黄汁，后下梨汁。粥熟后调入沙糖即可。<br>【用法】每日2-3次服食。<br>【疗效】清心凉营。适用于伏暑，邪在营血。症见发热日轻夜重，心烦不寐，口于渴不欲饮，小便短赤热痛，舌绛等。<br>【注意事项】暑湿盛，胸闷不食者禁用；脾胃虚寒，大便溏软者不宜用。
灯心花鲫鱼粥	灯心花鲫鱼粥<br>【来源】《本草纲目》<br>【原料】灯心花5-8札，鲫鱼1-2条，白米30克。<br>【制作】将鲫鱼去鳞和内脏，用纱布包好与灯心花和白米同煮粥。<br>【用法】连服2-4次。<br>【疗效】清心降火，利尿通淋，消肿止渴。适用于儿童体虚浮肿，慢性肾炎，营养不良性水肿，肠风下血，疳症；成人失眠及神经官能症等
地骨皮粥	地骨皮粥<br>【来源】《食医心镜》<br>【原料】地骨皮30克，桑皮15克，麦冬15克，面粉100克。<br>【制作】先煎以上前三味药，去渣取汁，与面粉共煮为稀粥。<br>【用法】渴即食之。<br>【疗效】清肺，生津，止渴。治糖尿病、多饮、身体消瘦等。
地黄花粥	地黄花粥<br>【来源】《圣济总录》<br>【原料】地黄花适量，粟米100克。<br>【制作】将地黄花阴干，捣为末，每次3克，先以粟米煮粥，临熟将黄花末加入，搅匀再煮沸。<br>【用法】任意食之。<br>【疗效】滋肾，清热，除烦，止渴。治糖尿病及肾虚腰痛等。
地黄首乌粥	地黄首乌粥<br>【来源】经验方<br>【原料】制何首乌30?0克，熟地黄15?0克，粳米100克，大枣2?枚，冰糖适量。<br>【制作】先将何首乌、熟地黄入砂锅煎取浓汁，去渣取汁，入粳米、大枣(去核)、冰糖，同煮为粥。<br>【用法】供早、晚餐服食。<br>【疗效】益肾抗老，养肝补血。适用于肝肾不足，阴血亏损，头晕耳鸣，头发早白，贫血，神经衰弱以及高血脂，动脉硬化等病症。<br>【注意事项】本品有通便作用，大便溏薄者忌食。服地黄首乌粥期间，忌吃葱、蒜、萝卜、猪肉、羊肉。
地黄粥（二）	地黄粥（二）<br>【来源】《圣济总录》<br>【原料】生地黄汁约50毫升，诃子10克，小米、粳米各50克，盐少许。<br>【制作】将诃子炮后碾为细末。先以二米煮粥，将熟，入诃子末及地黄汁再稍煮，加入盐调匀即可。<br>【用法】每日分2次服食。<br>【疗效】凉血止崩。治妇女血热崩漏，血色深红，口干喜饮，头晕面赤，烦躁不寐，舌红苔黄，脉滑数。
冬瓜赤豆粥	冬瓜赤豆粥<br>【来源】《新中医》<br>【原料】冬瓜500克，赤豆30克。<br>【制作】将冬瓜、赤豆加水适量煮汤。<br>【用法】不加盐或少加盐。食瓜喝汤，每日2次。<br>【疗效】利小便，消水肿，解热毒，止消渴。适用于急性肾炎浮肿尿少者。<br>【注意事项】慢性肾炎脾肾虚寒者不宜食用。
冬瓜鲤鱼头粥	冬瓜鲤鱼头粥<br>【来源】民间方<br>【原料】鲤鱼头1个，新鲜连皮冬瓜100克，粳米适量。<br>【制作】先将鲤鱼头洗净去鳃，冬瓜皮洗净，切成小块，然后一同煮水，取汁去渣，与洗净的粳米煮为稀粥，放入调味品即可。<br>【用法】每日1次5-7日为1疗程，经常食用效果较好。<br>【疗效】利小便。消水肿，清热毒，止烦渴。适用于水肿胀满，小便不利，包括妊娠水肿，急慢性肾炎，肝硬变腹水，肥胖症，肺热咳嗽，痰喘。
冬季养生话食粥	冬季养生话食粥<br>从立冬开始就已经进入冬季了，经过了小雪、大雪，很快就要到冬至了。冬三月草木凋零、冰冻虫伏，是自然界万物闭藏的季节。冬季人的体内阳气潜藏，因之，冬季的养生要以敛阴护阳为原则。尤其年老体弱的老人要睡得早一些，起得晚一些，最好等阳光比较充足时再进行体育锻炼，以防扰及体内潜藏的阳气而患感冒。感冒是老年人健康长寿的大敌。它可以降低身体的抵抗力，加重其它疾病，如慢性气管炎、高血压、心脏病等。<br>冬至之后，阴气开始消退，阳气逐渐回升，此时正是进补的好时机，无论是食疗或是药力都易于发挥效能。说起进补可有两类，一类为食补，一类为药补，但“药补不如食补”。冬季食粥，在寒冷的气温下，喝上一碗热热呼呼、香美可口的粥，是下班回家的大人们、放学归来的孩子们以及在家休养的老人们的美餐。煮粥通常用大米，大米性味甘平，而其它米如小米、糜子米、薏仁米都是性味甘、微寒，因之，冬日食大米更有益。大米有和胃气、补脾虚、壮筋骨、和五脏之功效，除了煮大米粥外，还可以煮成：<br>山药粥：山药（去皮）５０克，大米５０克，蜂蜜、食用油均适量。将山药切成小块用油炒过加入蜂蜜，将大米熬成粥，加入炒过的山药再煮开，即可食用。山药为滋补肾、脾之佳品。<br>栗子粥：栗子（去皮）５０克，大米５０克，盐少许。将生栗子用高压锅（少放水）煮熟，去皮，捣碎，放入洗好的大米中，加水煮成粥，再加食盐调味。栗子可补肾，对因肾气不足而引起的腰膝酸软或疼痛有食疗作用。<br>芝麻粥：芝麻１０克，大米５０克，蜂蜜或食盐适量。先将芝麻炒出香味，将大米洗净煮成粥加入芝麻，调入蜂蜜或食盐，即可食用。芝麻可分为白芝麻和黑芝麻，白芝麻有利肠补肺气的作用；黑芝麻可入肾、强筋骨。<br>杏仁粥：杏仁（去皮）２０个左右，大米５０克，白糖或食盐少许。将大米洗净煮粥，快熟时加入杏仁继续煮至熟，加少许白糖或食盐。杏仁可止咳定喘、祛痰润燥。<br>核桃枸杞粥：核桃仁３０克，洗净捣碎；枸杞１５克，洗净；大米５０克，洗净，加适量水同煮成粥。为神经衰弱、小便余沥不净的食疗佳品。<br>梨粥：鸭梨３个，洗净去皮、去核、切块。加适量水煮半小时，将大米５０克洗净，煮成浓粥。快熟时加入梨汁及梨块，同煮至熟。有润肺清心、祛痰降火之功，对小儿肺热咳嗽有食疗作用。<br>牛肚大米粥：牛肚２００克，大米５０克，食盐少许。将牛肚用盐搓洗干净，切丁，与洗净大米加水同煮成烂粥，加少许盐调味食用。为小儿病后体虚、食欲不振、四肢乏力的食疗佳品。
冬令感冒粥疗有方	冬令感冒粥疗有方<br>感冒，一年四季均可发生，但冬季气候寒冷，更易发生，现介绍几则药粥效方，供选用。<br>1.荆芥粥：荆芥10克，薄荷5克，淡豆豉15克，大米50克。将前三味水煎取汁备用(荆芥、薄荷含挥发油，不宜久煎)；另将大米煮为稀粥，待熟时调入药汁，同煮为稀粥服食，每日2次，连续3天。可发汗解表，清热利咽，退热除烦，适用于伤风感冒引起的发热恶寒、头痛、咽痛、心烦、失眠等。<br>2.防风粥：防风15克，葱白2茎，生姜3片，大米50克。如上法煮熟后趁热服食，盖被静卧，以少汗出为佳。可清热祛风，散寒止痛，适用于风寒感冒引起的畏寒发热、头痛身痛、骨节酸痛、鼻塞声重、肠鸣泻泄等。<br>3.神仙粥：生姜3片，连须葱白5茎，糯米50克，食醋15毫升。先将糯米淘净与生姜末同煮一、二沸后，再放进葱白，待粥将熟时，调入米醋，稍煮即可，趁热服食，服后盖被静卧，避免风寒，以微汗出为佳。可发散风寒，适用于风寒感冒引起的头痛发热、怕冷、浑身酸痛、鼻塞流涕，以及胃寒呕吐等。神仙粥是解除风寒感冒颇为有效的食治方，因其治疗风寒感冒疗效显著，因而有“神仙粥”之称，此方为中国中医研究院著名老中医沈仲圭的经验方，其在《食物疗病常识》中说：“神仙粥专治风寒感冒，暑湿头痛，并四时疫气流行等，初得病三日，服之即解。”此粥专为风寒感冒而设，如属风热感冒，症见高热烦躁、怕热不怕冷者，不宜选服。<br>4.发汗豉粥：淡豆豉15克，荆芥5克，麻黄2克，葛根30克，山栀3克，生石膏60克，生姜3片，葱白2茎，大米100克。将上药水煎取汁，加大米煮为稀粥服食，每日1～2剂。可发汗、清热，适用于感冒引起的高热不退、肺热喘急、头痛无汗、烦躁失眠、咽干口渴等。发汗豉粥是治疗感冒发热的大型复方药粥，药味较多，配伍复杂，效果较好。应用发汗豉粥的主症是高热、无汗、头痛，若汗出怕冷者不宜服食，若服后汗出热退者即应停服。《太平圣惠方》云：“治中风(指感受风寒、风热感冒之意－笔者注)、伤寒壮热头痛，初得三、二日，宜服发汗豉粥方……服之汗出即效，如未有大汗，宜再合服之。”
冬麻子粥(一)	冬麻子粥(一)<br>【来源】《圣济总录》<br>【原料】冬麻子30克，粳米100克，姜、葱、豉、椒适量。<br>【制作】冬麻子熬研滤汁，入米煮粥，临熟，下姜、葱、豉、椒等搅匀。<br>【用法】空腹服食。<br>【疗效】祛风利水消肿。治风水，症见浮肿以头面部为重，并有恶风发热、咳嗽脉浮等，亦治脚气、喘闷、水肿。
豆腐浆粥	豆腐浆粥<br>【来源】《纲目拾遗》<br>【原料】豆浆汁500毫升，粳米50克，砂糖或细盐少许。<br>【制作】将以上各味同入砂锅，煮至表面有粥油为度。<br>【用法】每日早晚餐，温热服食。<br>【疗效】补虚润燥。适用于动脉硬化、高血压、高血脂症、冠心病及一切体弱患者。
二冬枣仁粥	二冬枣仁粥<br>【来源】《百病饮食自疗》<br>【原料】天冬，麦冬(连心)、枣仁各10克，粳米100克，白蜜适量。<br>【制作】将枣仁微炒，同二冬水煎取汁，与粳米煮粥，熟后调入白蜜再稍煮。<br>【用法】分2次，1日内服完，可连服数天。<br>【疗效】滋阴清热，养心安神。用于阴虚火旺之心悸不安、头晕目眩、烦热少寐、多梦耳鸣、手足心热等症。
发汗豆豉粥	发汗豆豉粥<br>【来源】《太平圣惠方》<br>【原料】豆豉10克，荆芥10克，麻黄10克，葛根15克，栀子10克，生石膏30克，葱白7根，姜10克，粳米100克。<br>【制作】先煎以上诸药，去渣取汁，后入米煮稀粥。<br>【用法】空腹食之。服后盖被卧床，得微汗出为度。<br>【疗效】祛风清热。治外感寒邪、内有蕴热，而见恶寒、发热、头痛、身痛、无汗、口渴、喜欢、舌红苔黄、脉浮数等症。
防病健身巧食粥（之二）	防病健身巧食粥（之二）<br><br>卫生与生活<br>黄豆粥<br>取黄豆100克，籼米150～200克。先将黄豆洗净泡12小时，再与籼米同煮为粥，即可服食。具有健脾和胃、宽中下气、润燥消水等功效。适用于胃中积热、筋痛抱挛、小便不利等症，尤对老年人高血压、心脏病、动脉硬化、糖尿病、肥胖症等更宜。每日早晚空腹温服，以7～10天为一个疗程。<br>山萸肉粥<br>取萸肉15～30克，糯米100～150克，白糖适量。先将山萸肉洗净，去核，再与山萸同入砂锅，加水适量，用文炎煮成粥，加白糖调味即可服食，具有滋补肝肾、收敛固涩等功效，适用于肝肾亏虚、腰膝酸痛、头晕目眩、耳聋耳鸣、小便频数、虚汁不止、肾虚带下、月经量多等症。本品山萸肉涩性强，糯米粘滞性大，所以即补肝肾，又善固涩，无论是肾阳虚还是肾阳阴虚所致的遗精遗尿的老年人小便频数等均可优先服食，每天晨起空腹温服，7～10天为一个疗程。<br>龙眼肉粥<br>原料：龙眼肉100克，粳米100克。<br>制作：上2味同煮作粥。<br>用法：可任意食用。<br>功效：益心脾，安心神。适用于心悸、失眠、健忘、贫血等。健康人食用能提高记忆力，增强体质。
防病健身巧食粥（之六）	防病健身巧食粥（之六）<br><br>卫生与生活<br>菠菜粥<br>[原料]菠菜250克，粳米250克，食盐味精各适量。<br>[制作]将菠菜洗净，在沸水中汤一下，切段；粳米淘净置铝锅内，加水适量，煎熬至粳米熟时，将菠菜放入粥中，继续煎熬直至成粥时停火；再放入食盐、味精即成。<br>黄瓜粥：原料：黄瓜100克，糯米200克，蜂蜜50克。<br>制法：将糯米浸泡2小时，冼净沥干，放入开水锅内，小火煮熬10分钟左右，再将黄瓜洗净切开去籽，并切成小丁放入粥内，待米烧熟时，调入蜂蜜，稍煮片刻即可食用。<br>功用：该方出自《中国药粥谱》。黄瓜含有纤维素，能促进肠胃蠕动，并有降低胆固醇的作用，与糯米煮粥，又加入富有营养的蜂蜜，既可清热解毒，又可润肠通便，对脏腑热盛者尤宜，对高脂蛋白血症、高血压肥胖者，常吃有益。脾胃虚弱者，不宜多食。<br>防癌“八宝粥”<br>湖北省荆沙地区1995年有15名临近退休的老中医联合发起“奉献社会，人人献出一份祖传秘方”的倡仪，经过对20多份秘方的论证，筛选出一种具有防癌作用的药膳——防癌“八宝粥”。其原料各地均有售，制作简单，据本地有关专家鉴定：此药膳组合科学，无毒副作用，防癌效果明显，病人易于坚持。<br>其原料为：大豆100克，玉米100克，银耳50克，大枣9枚，香茹9个，莲子50克，枸杞子30克，以及蜂蜜适量。<br>制作方法：<br>1、将银耳、香菇放入碗内，用开水浸泡，水冷却后将其蒂去掉、滤干。<br>2、将大豆、玉米、大枣、莲子和枸杞子用冷水洗净，同银耳、香菇一齐放入砂锅中，加冷水文火煮沸，熬成粥状。<br>服法：将蜂蜜调入粥中，分3次服用，每日晨服1次。<br>功效：既有强身健体的作用，又有抗癌防癌的作用（尤其适用于肺癌、食道癌、胃癌、肠癌、乳腺癌、前列腺癌等）还有抗衰老的作用。
防病健身巧食粥（之七）	防病健身巧食粥（之七）<br><br>卫生与生活<br>抗癌药膳薏米莲子粥<br>我给大家介绍一种抗癌保健食品，它的名字叫薏米莲子粥。薏米，有抗癌解毒的作用。做的时候先把它煮一下，然后再配合大米，混在一起，莲子补脾的，健脾。<br>薏米莲子粥中还有枸杞、山药、绿豆、红枣以及我们平常食用的大米。薏米可以消除筋骨中的邪气，而莲子能补五脏及十二经脉之气血。<br>薏米的主要万分：糖类、脂肪油、氨基酸、薏苡素、维生素B1。<br>莲子的主要万分：碳水化合物、蛋白质、脂肪、天门冬素、钙、磷、铁、棉子糖。<br>在这道药粥里有两种我们常见的食品——大枣和绿豆。说到大枣，它可以补益脾胃、滋阴养血，同时它能缓和药性。而绿豆呢，可以调和五脏、安神、解毒。癌症病人常吃大枣和绿豆除了对脾胃有好处之外，还可以减少放疗、化疗中的毒副作用。<br>在做薏米莲子粥时，要先把薏米、莲子煮上一会儿再放入其他成份。说到药粥，它是食疗中非常重要的一种。这是因为药粥可以补益胃气，健补脾胃。而历代医学家都非常重视脾胃的功能，认为“脾胃无损，诸无可虑。胃气一散，百药难施。”同时呢，药粥服用起来非常方便，而且在肠胃中通行缓慢，有利于营养及药物有效成份的充分吸收。而且与药物比较，药粥味道比较容易接受，不受疗程限制，没有毒副作用。长期食用药粥，可以说是预防病抗病于日常生活之中。以上这些都是有关药粥的优点，那么薏米莲子粥中山药、枸杞都有什么作用呢？山药有滋肺养胃的作用，而且可以补肾固精，用山药煮粥可以健脾补肺，强健身体。枸杞则可以滋补肝肾，经常服用可以健脑抗早衰。癌症病人一般身体比较虚弱，所以多吃一些山药和枸杞是非常有好处的。这道药粥可以抗癌、防癌、强健身体。这道薏米莲子粥共有七种成份煮成，所以我们暂且叫它“抗癌七宝粥”，有兴趣的朋友不妨试一试。
防病健身巧食粥（之三）	防病健身巧食粥（之三）<br><br>卫生与生活<br>美容粥<br>燕窝冰糖粥：燕窝有润泽皮肤、补血养颜之功。取燕窝3克，冰糖适量，煮至粥状即可食用，若再加入5克甜杏仁同煮，其美容效果则更好。<br>银耳鸽蛋汤：银耳能补肾，而补肾是中医美容防老之要首。取银耳15克水发后炖粘稠，打入鸽蛋两只，再加冰糖文火炖透即成。<br>菊花粥：菊花含有挥发油、胆碱、氨基酸、菊甙、维生素A和B族维生素等。中医认为，菊花粥能养肝血、清风眩、除热、解渴、明目、不仅能美容，还能防止高血压等疾病。将粳米先煮至粥将成，然后加入磨成粉的菊花末10克拌匀即可。<br>大枣粥：取梗米60克、大枣10枚，将大枣加入粳米中，煮至粥烂枣熟即可。大枣中含有丰富的维生素E，常吃大枣粥，可使人面色红润，神采焕发。<br>五谷润肠粥<br>五谷杂糖和豆类食品含有丰富的营养与纤维质，除了可以为准妈妈提供滑润美味外，最重要的是可以帮助肠胃蠕动，促进排便。<br>原料：含糙米、燕麦、黑糯米的杂粮60克、黑豆20克、红豆20克、莲子20克。<br>做法：<br>1.原料洗净，浸泡20分钟。<br>2.锅中加入适量水，将黑豆和红豆先煮约10分钟后，加入杂粮和莲子同煮至烂。<br>3.软硬度与浓稠度可以根据个人喜好而调整。<br>金银花粥<br>取金银花50克或干品30克，粳米50克，加水500克毫升，一并煮粥。金银花性寒，味甘，气味清香。夏日常食金银花粥，能清热解暑、抗菌消炎。药理试验证实，金银花具有广谱抗菌作用，对痢疾杆菌、伤寒杆菌、白喉杆菌、绿脓杆菌、链球菌、百日咳杆菌等，均有较强的抗菌作用，且有一定的抗病毒效果。金银花煮粥食之，亦可防治呼吸道感染、风热感冒、咽喉肿痛等疾患。小儿在夏令服食尤为相宜，能预防中暑、增强免疫力、减少脓疱疮疖的发生。
防病健身巧食粥（之四）	防病健身巧食粥（之四）<br><br>卫生与生活<br>槐花粥<br>鲜槐花50克或干品30克，大米50克，加水如常法煮粥，米将熟时放入槐花，稍煮熟后即可食用。槐花有清热解毒、除湿止血的功能。有下焦出血诸疾如便血、尿血者，食用槐花粥可获良效。药理研究表明，槐花能增强毛细血管功能，减少血管通透性，故有止血效果；且能扩张冠状动脉，防止动脉梗化。高血压病人食用槐花粥，可起到预防中风的作用。<br>梅花粥<br>每年1-2月间采集含苞待放的梅花花蕾，可钱花入粥，亦可摊开晒干备用。取粳米50～100克，梅花鲜品10克或干品适量，白糖少许。米加水如常法煮粥，煮至米开汤未稠时，加入梅花，改文火稍煮片刻，至稠汤即可。梅花味酸涩，性平无毒。主入肝经，舒肝和胃。梅花粥气香味甜，用于调治梅核气（是指咽喉部有梗塞感，但检查无任何阳性体征，属神经宫能症的一种），有闷不舒，食欲减退等，有较好的效果。每日煮粥，分早晚两次吃完，温热后服食，5天为一疗程。<br>荷花粥<br>荷花色泽清丽，花叶俱香，素有“出污泥而不染，同流而不合污”之誉。荷花性味甘、微苦。有消暑去湿、清肺安神之功能。以刚开放、瓣整齐、洁净、气清香者入粥为佳。取粳米100克煮粥，待粥快熟时，放入清洗干净的荷花20瓣左右，稍煮片刻即成，可酌量加糖，稍放凉后服食。炎热季节常食荷花粥，对症夏暑热、心烦失眠、盗汗、醉酒等，皆有一定效用。
防病健身巧食粥（之五）	防病健身巧食粥（之五）<br><br>卫生与生活<br>养肝明目粥<br>我国医学认为，肝通目，若肝血不足，易使两目干涩，视物昏花。因此，明目重在养肝。<br>枸杞粥：枸杞30克，大米60克。先将大米煮成半熟，然后加入枸杞，煮熟即可食用。枸杞有明目之良效，所以，该粥可滋补肝肾，使目光明亮。<br>决明子粥：炒决明子10克，大米60克，冰糖少量。先将决明子炒至微香，取出待冷却后熬汁。然后，用其汁和大米同煮，将熟时加入冰糖，沸后即可食用。该粥可清肝、明目、通便。<br>猪肝绿豆粥：新鲜猪肝100克，绿豆60克，大米100克，食盐、味精各适量。将绿豆、大米洗净、同放锅中大火煮沸后改用小火慢慢熬，煮至八成熟时，将切成片或条状的猪肝放入锅中同煮，熟后再加调味品即成。这种粥补肝养血、清热明目、美容润肤，可使人容光焕发，特别适合那些面色腊黄、视力减退、礼物模糊的体弱者。<br>桑葚粥：桑葚30克（新桑葚则60克），糯米60克，冰糖适量。将桑葚洗净后与糯米同煮，待煮熟后加入冰糖。该粥可补肝养血、明目益智，用于肝亏肾虚引起的头晕眼花、失眠多梦、耳鸣腰酸、须发早白等症。<br>山药粥<br>[原料]干山药片30克，糯米50克。<br>[制作]山药、糯米加适量砂糖同煮粥。<br>[用法]可供四季早晚餐食用。温热食。<br>[功效]补脾胃，滋肺，补肾固精。适用于脾虚腹泻，肾虚遗精、慢性久痢、虚劳咳嗽、气血不足、纳食不香，口干喜饮、大便秘结。
防病健身巧食粥（之一）	防病健身巧食粥（之一）<br><br>卫生与生活<br>党参粥<br>取党参10～15克，梗米100～150克，红糖适量，将党参用温水浸泡2小时，再与粳米同入砂锅，加水适量煮成稀粥，加入红糖再煮沸即可服食。具有补脾益气功效。适用于脾胃气虚、体倦乏力，食少便溏，气虚喘促以及病后血不足等症，每日早晚服。<br>黄芪粥<br>取黄芪30～50克，粳米50～100克。红糖适量。将黄芪切成薄片，入锅加入水适量，煮沸后除去药渣，再将粳米与药汁同煮为粥，加红糖调匀再煮沸即可服食。具有补益元气，健脾养胃，升阳补中，固表止汗等功效。适用于气虚体弱、倦怠乏力、自汗盗汗、脾阳虚弱、大便下血、气短心悸等症。本品尤适于老年人服食，可以强心健脾。每日早晚温服。<br>南瓜花粥<br>取当日开放的雄性南瓜花（连柄一起采摘，去掉花萼，花柄去皮）60克，大米50克。待米将熟时加入南瓜花，至粥汤稠时即成。南瓜花甘温，无毒，有补中益气之功。因其含有胡萝卜素、维生素A、云香甙和多种酶类，故近几年来南瓜花煮粥食之，对于久病气虚、脾胃虚弱者具有一定的辅助治疗效果；且有改善失眠、利尿的作用。<br>
防风粥	防风粥<br>【来源】《千金月令》<br>【原料】防风10-15克，葱白2茎，粳米50-100克。<br>【制作】取防风、葱白煎取药汁，去渣取汁。粳米洗净煮粥，待粥将熟时加入药汁，煮成稀粥。<br>【用法】每日2次，趁热服食，连服2-3日。<br>【疗效】祛风解表，散寒止痛。适应于感冒风寒、发热畏冷、恶风、自汗、头痛、身痛、风寒痹痛、关节酸楚、肠鸣腹泻。对老幼体弱病人较适宜。
佛手柑粥	佛手柑粥<br>【来源】《宦游日札》<br>【原料】佛手柑10?5克，粳米50?00克，冰糖适量。<br>【制作】将佛手柑煎汤去渣，再入粳米、冰糖同煮为粥。<br>【用法】可供早晚餐或作点心食。温热服食。<br>【疗效】健脾养胃，理气止痛。适用于年老胃弱，胸闷气滞，消化不良，食欲不振，暖气呕吐等症。
芙蓉鸡粥	芙蓉鸡粥<br>【来源】经验方<br>【原料】母鸡1只，肉苁蓉10克，生山药500克，茯苓20克，粳米1000克。<br>【制作】将肉苁蓉、茯苓煎取浓汁，煮熟母鸡去骨。用鸡汤、鸡肉、山药末、药汁及粳米煮成粥。<br>【用法】早晚餐食，空腹最宜。<br>【疗效】补气，壮阳，安脏腑，调和气血。适用于老年神衰、精力不足、气血衰弱、头昏眼花、畏寒肢冷。常服可强壮轻身、延年。
茯苓车前子粥	茯苓车前子粥<br>【来源】经验方<br>【原料】茯苓粉、车前子各30克，粳米60克，白糖适量。<br>【制作】先将车前子(纱布包)加水300克，煎半小时取出。加粳米和茯苓粉共煮为稠粥。粥熟时加适量白糖。<br>【用法】每日2次，空腹服食。<br>【疗效】利水渗湿，清热健脾。适用于湿热带下等。<br>【宜忌】孕妇不宜用。
茯苓赤豆薏米粥	茯苓赤豆薏米粥<br>【来源】经验方<br>【原料】白茯苓粉20克，赤小豆50克，薏米100克，白糖适量。<br>【制作】先将赤小豆浸泡半天，与薏米共煮粥，赤小豆煮烂后，加入白茯苓粉，待粥煮熟时加白糖少许即成。<br>【用法】随意服食，每日数次。<br>【疗效】健脾去湿、清热解毒、祛黄疸等。
茯苓赤豆薏米粥1	茯苓赤豆薏米粥<br>【来源】经验方<br>【原料】白茯苓粉20克，赤小豆50克，薏米100克。<br>【制作】先将赤小豆浸泡半天，与薏米共煮粥，赤豆煮烂后，加茯苓粉再煮成粥。<br>【用法】加白糖少许，随意服食。<br>【疗效】利水渗湿、健脾补中止泻等。<br>【宜忌】煮粥宜稀不宜稠。
茯苓赤小豆薏米粥	茯苓赤小豆薏米粥<br>【来源】《千家食疗妙方》<br>【原料】白茯苓粉20克，赤小豆50克，薏苡仁100克。白糖适量。<br>【制作】先将赤小豆浸泡半日，与薏苡仁共煮粥，赤小豆煮烂后，加茯苓粉再煮成粥，加白糖少许。<br>【用法】每日数次，随意服食。<br>【疗效】健脾祛湿，清热解毒。适用于黄疸型肝炎，湿重于热者。症见面目色黄，不甚鲜明，脘胁胀痛，头昏身重，腹胀便溏，食欲不振，舌苔黄腻，脉象濡缓。<br>【注意事项】热盛便结者忌用。
茯苓赤小豆粥(一)	茯苓赤小豆粥(一)<br>【来源】经验方<br>【原料】茯苓25克，赤小豆30克，大枣10枚，粳米100克。<br>【制作】先将赤小豆冷水浸泡半日后同获苓、大枣、粳米煮粥。<br>【用法】早晚餐温热服食。<br>【疗效】利水消肿，健脾益胃。适用于水肿病，肥胖症以及大便溏薄等。
茯苓大枣粥	茯苓大枣粥<br>【来源】民间验方<br>【原料】茯苓粉30克，粳米100克，大枣10克，白糖适量。<br>【制作】将大枣去核，浸泡后连水同粳米煮粥，粥熟时加入茯苓粉拌匀，稍煮即可。<br>【用法】食时加白糖适量，每日2-3次。<br>【疗效】利水渗湿，健脾补中。适用于小儿脾虚久泻等。<br>【宜忌】腹胀及小便多者，不宜用。
茯苓粥	茯苓粥<br><br><br>来源民间方<br><br>原料茯苓粉30克粳米100克红枣20枚<br><br>制法先将红枣文火煮烂，连汤放入粳米粥内，加茯苓粉<br>再煮粉沸即成。<br><br>用法每日服2次，可酌加红糖。<br><br>功效健脾补中，利水渗湿，安神养心。适用于慢性肝炎<br>脾胃虚弱、腹泻、烦躁失眠等症<br>
腐竹白果粥	腐竹白果粥<br>【来源】《饮食疗法》<br>【原料】白果12克，腐竹50克，粳米100克。<br>【制作】将白果去壳皮，同腐竹、粳米同煮为稠粥。<br>【用法】每日1次，空腹服食。<br>【疗效】养胃，清肺热，固肾气。适用于脾虚带下等。
附子粥	附子粥<br>【来源】《太平圣惠方》<br>【原料】炮附子3-10克，干姜3克，粳米100克。<br>【制作】先将两药捣细，过箩为末。与粳米同煮为粥。粥熟后加入葱白、红糖调味。<br>【用法】每日分2次，温热服食。一般3-5日为1疗程。<br>【疗效】补阳温中、散寒止痛。用于肾阳不足、命门火衰所致畏寒肢冷，阳痿尿频，以及脾阳不振，脘腹冷痛，大便溏泄，冷痢，或因大汗出及大吐大泻引起的四肢厥逆，冷汗自出，口淡不渴，舌苔白，脉微细无力。<br>【注意事项】附子有小毒，煮粥时应选用制附子，且从小剂量开始为妥。对于热证、实证之人禁服。
